NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm),
200, 02.04.2020 1:16:29,10, 19.1,36, 0.1,58, 1015.9, 969.1, 0.0, 0.0, W, -7.2, 0.1, 0.00, 0.00, 0.00, 0.00, 7.80,
201, 02.04.2020 1:26:29,10, 19.1,36, -0.1,58, 1015.9, 969.1, 0.0, 0.0, W, -7.4, -0.1, 0.00, 0.00, 0.00, 0.00, 7.80,
202, 02.04.2020 1:36:29,10, 19.1,35, -0.1,58, 1015.9, 969.1, 0.0, 0.0, W, -7.4, -0.1, 0.00, 0.00, 0.00, 0.00, 7.80,
203, 02.04.2020 1:46:29,10, 19.1,35, -0.2,59, 1015.8, 969.0, 0.0, 0.0, W, -7.2, -0.2, 0.00, 0.00, 0.00, 0.00, 7.80,
204, 02.04.2020 1:56:29,10, 19.1,35, -0.2,59, 1015.8, 969.0, 0.0, 0.0, W, -7.2, -0.2, 0.00, 0.00, 0.00, 0.00, 7.80,
205, 02.04.2020 2:06:29,10, 19.1,35, -0.4,59, 1015.8, 969.0, 0.0, 0.0, W, -7.4, -0.4, 0.00, 0.00, 0.00, 0.00, 7.80,
206, 02.04.2020 2:16:29,10, 19.1,35, -0.5,60, 1015.8, 969.0, 0.0, 1.0, W, -7.3, -0.5, 0.00, 0.00, 0.00, 0.00, 7.80,
207, 02.04.2020 2:26:29,10, 19.1,35, -0.5,60, 1015.8, 969.0, 0.0, 0.0, W, -7.3, -0.5, 0.00, 0.00, 0.00, 0.00, 7.80,
208, 02.04.2020 2:36:29,10, 19.0,35, -0.4,60, 1015.7, 968.9, 0.0, 0.0, W, -7.2, -0.4, 0.00, 0.00, 0.00, 0.00, 7.80,
209, 02.04.2020 2:46:29,10, 19.0,35, -0.4,60, 1015.7, 968.9, 0.3, 2.0, W, -7.2, -0.4, 0.00, 0.00, 0.00, 0.00, 7.80,
210, 02.04.2020 2:56:29,10, 19.0,35, -0.5,60, 1015.7, 968.9, 0.0, 0.0, W, -7.3, -0.5, 0.00, 0.00, 0.00, 0.00, 7.80,
211, 02.04.2020 3:06:29,10, 19.0,35, -0.7,60, 1015.7, 968.9, 0.3, 1.4, W, -7.5, -0.7, 0.00, 0.00, 0.00, 0.00, 7.80,
212, 02.04.2020 3:16:29,10, 19.0,35, -0.8,61, 1015.6, 968.8, 0.0, 1.4, W, -7.4, -0.8, 0.00, 0.00, 0.00, 0.00, 7.80,
213, 02.04.2020 3:26:29,10, 19.0,35, -0.7,61, 1015.6, 968.8, 0.0, 0.0, W, -7.3, -0.7, 0.00, 0.00, 0.00, 0.00, 7.80,
214, 02.04.2020 3:36:29,10, 19.0,35, -0.5,61, 1015.6, 968.8, 0.0, 0.0, W, -7.1, -0.5, 0.00, 0.00, 0.00, 0.00, 7.80,
215, 02.04.2020 3:46:29,10, 19.0,35, -0.2,62, 1015.7, 968.9, 0.0, 0.0, W, -6.6, -0.2, 0.00, 0.00, 0.00, 0.00, 7.80,
216, 02.04.2020 3:56:29,10, 19.1,36, 0.0,62, 1015.8, 969.0, 0.3, 1.4, W, -6.4, 0.0, 0.00, 0.00, 0.00, 0.00, 7.80,
217, 02.04.2020 4:06:29,10, 19.4,36, 0.4,62, 1015.8, 969.0, 0.0, 0.0, W, -6.0, 0.4, 0.00, 0.00, 0.00, 0.00, 7.80,
218, 02.04.2020 4:16:29,10, 19.8,35, 0.7,61, 1015.7, 968.9, 0.0, 0.0, W, -6.0, 0.7, 0.00, 0.00, 0.00, 0.00, 7.80,
219, 02.04.2020 4:26:29,10, 20.2,34, 1.2,61, 1015.7, 968.9, 0.0, 0.0, W, -5.5, 1.2, 0.00, 0.00, 0.00, 0.00, 7.80,
220, 02.04.2020 4:36:29,10, 20.4,34, 1.7,60, 1015.5, 968.7, 0.0, 0.0, W, -5.2, 1.7, 0.00, 0.00, 0.00, 0.00, 7.80,
221, 02.04.2020 4:46:29,10, 20.3,34, 2.4,59, 1015.6, 968.8, 0.3, 2.0, W, -4.8, 2.4, 0.00, 0.00, 0.00, 0.00, 7.80,
222, 02.04.2020 4:56:29,10, 20.1,34, 3.0,58, 1015.7, 968.9, 0.0, 0.0, W, -4.5, 3.0, 0.00, 0.00, 0.00, 0.00, 7.80,
223, 02.04.2020 5:07:29,11, 20.0,34, 3.9,57, 1015.6, 968.8, 0.0, 0.0, W, -3.8, 3.9, 0.00, 0.00, 0.00, 0.00, 7.80,
224, 02.04.2020 5:17:29,10, 19.8,34, 4.6,56, 1015.5, 968.7, 0.0, 0.0, W, -3.4, 4.6, 0.00, 0.00, 0.00, 0.00, 7.80,
225, 02.04.2020 5:27:29,10, 19.8,34, 5.5,54, 1015.4, 968.6, 0.0, 0.0, W, -3.1, 5.5, 0.00, 0.00, 0.00, 0.00, 7.80,
226, 02.04.2020 5:37:29,10, 19.7,35, 6.4,53, 1015.6, 968.8, 0.0, 0.0, W, -2.5, 6.4, 0.00, 0.00, 0.00, 0.00, 7.80,
227, 02.04.2020 5:47:29,10, 19.7,35, 7.3,50, 1015.5, 968.7, 0.0, 0.0, W, -2.4, 7.3, 0.00, 0.00, 0.00, 0.00, 7.80,
228, 02.04.2020 5:57:29,10, 19.7,35, 8.3,49, 1015.3, 968.5, 0.0, 0.0, W, -1.8, 8.3, 0.00, 0.00, 0.00, 0.00, 7.80,
229, 02.04.2020 6:07:29,10, 19.7,35, 9.4,47, 1015.3, 968.5, 0.0, 0.0, W, -1.3, 9.4, 0.00, 0.00, 0.00, 0.00, 7.80,
230, 02.04.2020 6:17:29,10, 19.7,35, 10.5,45, 1015.1, 968.3, 0.0, 0.0, W, -0.9, 10.5, 0.00, 0.00, 0.00, 0.00, 7.80,
231, 02.04.2020 6:27:29,10, 19.6,35, 11.5,42, 1015.2, 968.4, 0.0, 0.0, W, -1.0, 11.5, 0.00, 0.00, 0.00, 0.00, 7.80,
232, 02.04.2020 6:37:29,10, 19.7,35, 12.3,40, 1015.2, 968.4, 0.0, 0.0, W, -0.9, 12.3, 0.00, 0.00, 0.00, 0.00, 7.80,
233, 02.04.2020 6:47:29,10, 19.6,35, 13.3,39, 1015.1, 968.3, 0.0, 0.0, W, -0.3, 13.3, 0.00, 0.00, 0.00, 0.00, 7.80,
234, 02.04.2020 6:57:29,10, 19.5,35, 14.4,35, 1014.9, 968.1, 0.0, 0.0, W, -0.9, 14.4, 0.00, 0.00, 0.00, 0.00, 7.80,
235, 02.04.2020 7:07:29,10, 19.4,35, 15.6,30, 1015.0, 968.2, 0.0, 0.0, W, -1.9, 15.6, 0.00, 0.00, 0.00, 0.00, 7.80,
236, 02.04.2020 7:17:29,10, 19.4,34, 16.8,22, 1014.9, 968.1, 0.0, 0.3, W, -5.0, 16.8, 0.00, 0.00, 0.00, 0.00, 7.80,
237, 02.04.2020 7:27:29,10, 19.4,33, 17.7,19, 1014.8, 968.0, 0.0, 0.0, W, -6.2, 17.7, 0.00, 0.00, 0.00, 0.00, 7.80,
238, 02.04.2020 7:37:29,10, 19.4,33, 18.3,19, 1014.8, 968.0, 0.0, 0.0, W, -5.7, 18.3, 0.00, 0.00, 0.00, 0.00, 7.80,
239, 02.04.2020 7:47:29,10, 19.4,34, 19.0,17, 1014.9, 968.1, 0.0, 0.0, W, -6.6, 19.0, 0.00, 0.00, 0.00, 0.00, 7.80,
240, 02.04.2020 7:57:29,10, 19.4,34, 19.5,16, 1014.8, 968.0, 0.0, 0.0, W, -7.0, 19.5, 0.00, 0.00, 0.00, 0.00, 7.80,
241, 02.04.2020 8:07:29,10, 19.4,33, 19.4,11, 1014.7, 967.9, 0.0, 2.4, W, -11.8, 19.4, 0.00, 0.00, 0.00, 0.00, 7.80,
242, 02.04.2020 8:17:29,10, 19.4,32, 19.4,10, 1014.7, 967.9, 1.4, 3.1, W, -13.0, 19.4, 0.00, 0.00, 0.00, 0.00, 7.80,
243, 02.04.2020 8:27:29,10, 19.4,32, 18.9,11, 1014.9, 968.1, 1.4, 3.4, W, -12.2, 18.9, 0.00, 0.00, 0.00, 0.00, 7.80,
244, 02.04.2020 8:37:29,10, 19.4,32, 19.4,10, 1014.7, 967.9, 1.4, 3.1, W, -13.0, 19.4, 0.00, 0.00, 0.00, 0.00, 7.80,
245, 02.04.2020 8:47:29,10, 19.4,32, 19.2,12, 1014.7, 967.9, 1.0, 3.7, W, -10.9, 19.2, 0.00, 0.00, 0.00, 0.00, 7.80,
246, 02.04.2020 8:57:29,10, 19.4,32, 19.6,10, 1014.8, 968.0, 0.0, 1.7, W, -12.8, 19.6, 0.00, 0.00, 0.00, 0.00, 7.80,
247, 02.04.2020 9:07:29,10, 19.4,33, 20.5,10, 1014.6, 967.8, 0.0, 0.0, W, -12.2, 20.5, 0.00, 0.00, 0.00, 0.00, 7.80,
248, 02.04.2020 9:17:29,10, 19.4,33, 21.0,12, 1014.4, 967.6, 0.0, 0.0, W, -9.5, 21.0, 0.00, 0.00, 0.00, 0.00, 7.80,
249, 02.04.2020 9:27:29,10, 20.0,32, 20.8,10, 1012.1, 965.3, 0.0, 0.0, W, -11.9, 20.8, 0.00, 0.00, 0.00, 0.00, 7.80,
250, 02.04.2020 9:37:29,10, 20.0,32, 20.6,10, 1012.0, 965.2, 2.7, 3.7, W, -12.1, 19.2, 0.00, 0.00, 0.00, 0.00, 7.80,
251, 02.04.2020 9:47:29,10, 20.0,32, 19.6,12, 1011.9, 965.1, 0.0, 0.0, W, -10.6, 19.6, 0.00, 0.00, 0.00, 0.00, 7.80,
252, 02.04.2020 9:57:29,10, 20.0,32, 20.2,12, 1011.9, 965.1, 0.0, 0.0, W, -10.1, 20.2, 0.00, 0.00, 0.00, 0.00, 7.80,
253, 02.04.2020 10:07:29,10, 20.0,32, 19.6,12, 1011.9, 965.1, 0.0, 0.0, W, -10.6, 19.6, 0.00, 0.00, 0.00, 0.00, 7.80,
254, 02.04.2020 10:17:29,10, 20.0,32, 18.9,13, 1012.1, 965.3, 0.0, 0.0, W, -10.1, 18.9, 0.00, 0.00, 0.00, 0.00, 7.80,
255, 02.04.2020 10:27:29,10, 20.0,32, 18.3,15, 1012.1, 965.3, 0.0, 0.0, W, -8.8, 18.3, 0.00, 0.00, 0.00, 0.00, 7.80,
256, 02.04.2020 10:37:29,10, 20.0,33, 17.7,16, 1012.1, 965.3, 0.0, 0.0, W, -8.4, 17.7, 0.00, 0.00, 0.00, 0.00, 7.80,
257, 02.04.2020 10:47:29,10, 20.0,33, 16.9,17, 1012.2, 965.4, 0.0, 0.0, W, -8.3, 16.9, 0.00, 0.00, 0.00, 0.00, 7.80,
258, 02.04.2020 10:57:29,10, 20.0,33, 16.1,19, 1012.4, 965.6, 0.0, 0.0, W, -7.5, 16.1, 0.00, 0.00, 0.00, 0.00, 7.80,
259, 02.04.2020 11:07:29,10, 20.0,33, 15.2,22, 1012.5, 965.7, 0.0, 0.0, W, -6.4, 15.2, 0.00, 0.00, 0.00, 0.00, 7.80,
260, 02.04.2020 11:17:29,10, 20.0,34, 14.4,24, 1012.6, 965.8, 0.0, 0.0, W, -5.9, 14.4, 0.00, 0.00, 0.00, 0.00, 7.80,
261, 02.04.2020 11:27:29,10, 20.0,34, 13.6,27, 1013.1, 966.3, 0.0, 0.0, W, -5.0, 13.6, 0.00, 0.00, 0.00, 0.00, 7.80,
262, 02.04.2020 11:37:29,10, 19.9,34, 12.9,29, 1013.3, 966.5, 0.0, 0.0, W, -4.7, 12.9, 0.00, 0.00, 0.00, 0.00, 7.80,
263, 02.04.2020 11:47:29,10, 19.9,34, 12.4,29, 1013.3, 966.5, 0.0, 0.0, W, -5.1, 12.4, 0.00, 0.00, 0.00, 0.00, 7.80,
264, 02.04.2020 11:57:29,10, 19.9,35, 11.9,31, 1013.4, 966.6, 0.0, 0.0, W, -4.7, 11.9, 0.00, 0.00, 0.00, 0.00, 7.80,
265, 02.04.2020 12:07:29,10, 19.8,35, 11.4,33, 1013.8, 967.0, 0.0, 0.0, W, -4.3, 11.4, 0.00, 0.00, 0.00, 0.00, 7.80,
266, 02.04.2020 12:17:29,10, 19.8,35, 11.0,33, 1013.8, 967.0, 0.0, 0.0, W, -4.6, 11.0, 0.00, 0.00, 0.00, 0.00, 7.80,
267, 02.04.2020 12:27:29,10, 19.8,35, 10.5,35, 1013.9, 967.1, 0.0, 0.0, W, -4.3, 10.5, 0.00, 0.00, 0.00, 0.00, 7.80,
268, 02.04.2020 12:37:29,10, 19.8,35, 10.2,35, 1014.1, 967.3, 0.0, 0.0, W, -4.6, 10.2, 0.00, 0.00, 0.00, 0.00, 7.80,
269, 02.04.2020 12:47:29,10, 19.8,35, 9.9,35, 1014.2, 967.4, 0.0, 0.0, W, -4.8, 9.9, 0.00, 0.00, 0.00, 0.00, 7.80,
270, 02.04.2020 12:57:29,10, 19.8,35, 9.6,37, 1014.2, 967.4, 0.0, 0.0, W, -4.4, 9.6, 0.00, 0.00, 0.00, 0.00, 7.80,
271, 02.04.2020 13:07:29,10, 19.7,35, 9.2,38, 1014.2, 967.4, 0.0, 0.0, W, -4.4, 9.2, 0.00, 0.00, 0.00, 0.00, 7.80,
272, 02.04.2020 13:17:29,10, 19.7,35, 8.8,40, 1014.3, 967.5, 0.0, 0.0, W, -4.1, 8.8, 0.00, 0.00, 0.00, 0.00, 7.80,
273, 02.04.2020 13:27:29,10, 19.7,35, 8.4,42, 1014.2, 967.4, 0.0, 0.0, W, -3.8, 8.4, 0.00, 0.00, 0.00, 0.00, 7.80,
274, 02.04.2020 13:37:29,10, 19.7,36, 8.1,43, 1014.5, 967.7, 0.0, 0.0, W, -3.7, 8.1, 0.00, 0.00, 0.00, 0.00, 7.80,
275, 02.04.2020 13:47:29,10, 19.6,36, 7.9,43, 1014.6, 967.8, 0.0, 0.0, W, -3.9, 7.9, 0.00, 0.00, 0.00, 0.00, 7.80,
276, 02.04.2020 13:57:29,10, 19.6,36, 7.7,44, 1014.6, 967.8, 0.0, 0.0, W, -3.8, 7.7, 0.00, 0.00, 0.00, 0.00, 7.80,
277, 02.04.2020 14:07:29,10, 19.6,36, 7.6,45, 1014.8, 968.0, 0.0, 0.0, W, -3.6, 7.6, 0.00, 0.00, 0.00, 0.00, 7.80,
278, 02.04.2020 14:17:29,10, 19.6,36, 7.8,46, 1014.8, 968.0, 0.0, 0.0, W, -3.1, 7.8, 0.00, 0.00, 0.00, 0.00, 7.80,
279, 02.04.2020 14:27:29,10, 19.6,36, 7.7,46, 1015.0, 968.2, 0.0, 0.0, W, -3.2, 7.7, 0.00, 0.00, 0.00, 0.00, 7.80,
280, 02.04.2020 14:37:29,10, 19.6,36, 7.4,47, 1014.9, 968.1, 0.0, 0.0, W, -3.2, 7.4, 0.00, 0.00, 0.00, 0.00, 7.80,
281, 02.04.2020 14:47:29,10, 19.5,36, 7.1,47, 1015.0, 968.2, 0.0, 0.0, W, -3.4, 7.1, 0.00, 0.00, 0.00, 0.00, 7.80,
282, 02.04.2020 14:57:29,10, 19.5,37, 6.9,48, 1015.0, 968.2, 0.0, 0.0, W, -3.3, 6.9, 0.00, 0.00, 0.00, 0.00, 7.80,
283, 02.04.2020 15:07:29,10, 19.5,37, 6.6,50, 1015.0, 968.2, 0.0, 0.0, W, -3.1, 6.6, 0.00, 0.00, 0.00, 0.00, 7.80,
284, 02.04.2020 15:17:29,10, 19.5,37, 6.4,51, 1015.2, 968.4, 0.0, 0.0, W, -3.0, 6.4, 0.00, 0.00, 0.00, 0.00, 7.80,
285, 02.04.2020 15:27:29,10, 19.4,37, 6.2,51, 1015.3, 968.5, 0.0, 0.0, W, -3.2, 6.2, 0.00, 0.00, 0.00, 0.00, 7.80,
286, 02.04.2020 15:37:29,10, 19.4,37, 6.0,52, 1015.3, 968.5, 0.0, 0.0, W, -3.1, 6.0, 0.00, 0.00, 0.00, 0.00, 7.80,
287, 02.04.2020 15:47:29,10, 19.4,37, 5.9,53, 1015.6, 968.8, 0.0, 0.0, W, -2.9, 5.9, 0.00, 0.00, 0.00, 0.00, 7.80,
288, 02.04.2020 15:57:29,10, 19.4,37, 5.8,54, 1015.5, 968.7, 0.0, 0.0, W, -2.8, 5.8, 0.00, 0.00, 0.00, 0.00, 7.80,
289, 02.04.2020 16:07:29,10, 19.4,37, 5.8,55, 1015.4, 968.6, 0.0, 0.0, W, -2.5, 5.8, 0.00, 0.00, 0.00, 0.00, 7.80,
290, 02.04.2020 16:17:29,10, 19.3,37, 5.8,55, 1015.4, 968.6, 0.0, 0.0, W, -2.5, 5.8, 0.00, 0.00, 0.00, 0.00, 7.80,
291, 02.04.2020 16:27:29,10, 19.3,37, 5.8,56, 1015.4, 968.6, 0.0, 0.0, W, -2.3, 5.8, 0.00, 0.00, 0.00, 0.00, 7.80,
292, 02.04.2020 16:37:29,10, 19.3,37, 5.8,57, 1015.5, 968.7, 0.0, 0.0, W, -2.1, 5.8, 0.00, 0.00, 0.00, 0.00, 7.80,
293, 02.04.2020 16:47:29,10, 19.3,37, 6.0,58, 1015.5, 968.7, 0.0, 0.0, W, -1.6, 6.0, 0.00, 0.00, 0.00, 0.00, 7.80,
294, 02.04.2020 16:57:29,10, 19.2,37, 6.3,59, 1015.5, 968.7, 0.0, 0.0, W, -1.1, 6.3, 0.00, 0.00, 0.00, 0.00, 7.80,
295, 02.04.2020 17:07:29,10, 19.2,37, 6.6,59, 1015.3, 968.5, 0.0, 0.0, W, -0.8, 6.6, 0.00, 0.00, 0.00, 0.00, 7.80,
296, 02.04.2020 17:17:29,10, 19.2,37, 7.1,60, 1015.3, 968.5, 0.0, 0.0, W, -0.1, 7.1, 0.00, 0.00, 0.00, 0.00, 7.80,
297, 02.04.2020 17:27:29,10, 19.2,37, 7.4,60, 1015.3, 968.5, 0.0, 0.0, W, 0.2, 7.4, 0.00, 0.00, 0.00, 0.00, 7.80,
298, 02.04.2020 17:37:29,10, 19.2,37, 7.5,60, 1015.5, 968.7, 0.0, 0.0, W, 0.2, 7.5, 0.00, 0.00, 0.00, 0.00, 7.80,
299, 02.04.2020 17:47:29,10, 19.2,37, 7.4,60, 1015.5, 968.7, 0.0, 0.0, W, 0.2, 7.4, 0.00, 0.00, 0.00, 0.00, 7.80,
300, 02.04.2020 17:57:29,10, 19.2,37, 7.2,60, 1015.5, 968.7, 0.0, 0.0, W, -0.0, 7.2, 0.00, 0.00, 0.00, 0.00, 7.80,
301, 02.04.2020 18:07:29,10, 19.1,37, 7.0,60, 1015.6, 968.8, 0.0, 0.0, W, -0.2, 7.0, 0.00, 0.00, 0.00, 0.00, 7.80,
302, 02.04.2020 18:17:29,10, 19.1,37, 6.8,61, 1015.7, 968.9, 0.0, 0.0, W, -0.2, 6.8, 0.00, 0.00, 0.00, 0.00, 7.80,
303, 02.04.2020 18:27:29,10, 19.1,37, 6.7,61, 1015.6, 968.8, 0.0, 0.0, W, -0.3, 6.7, 0.00, 0.00, 0.00, 0.00, 7.80,
304, 02.04.2020 18:37:29,10, 19.1,37, 6.5,62, 1015.8, 969.0, 0.0, 0.0, W, -0.2, 6.5, 0.00, 0.00, 0.00, 0.00, 7.80,
305, 02.04.2020 18:47:29,10, 19.1,37, 6.2,62, 1015.9, 969.1, 0.0, 0.0, W, -0.5, 6.2, 0.00, 0.00, 0.00, 0.00, 7.80,
306, 02.04.2020 18:57:29,10, 19.1,37, 6.0,62, 1016.0, 969.2, 0.0, 0.0, W, -0.7, 6.0, 0.00, 0.00, 0.00, 0.00, 7.80,
307, 02.04.2020 19:07:29,10, 19.0,37, 5.6,62, 1015.9, 969.1, 0.0, 0.0, W, -1.1, 5.6, 0.00, 0.00, 0.00, 0.00, 7.80,
308, 02.04.2020 19:17:29,10, 19.0,37, 5.3,62, 1016.0, 969.2, 0.0, 0.0, W, -1.4, 5.3, 0.00, 0.00, 0.00, 0.00, 7.80,
309, 02.04.2020 19:27:29,10, 19.0,37, 5.0,63, 1016.1, 969.3, 0.0, 0.0, W, -1.5, 5.0, 0.00, 0.00, 0.00, 0.00, 7.80,
310, 02.04.2020 19:37:29,10, 19.0,37, 4.8,63, 1016.0, 969.2, 0.0, 0.0, W, -1.6, 4.8, 0.00, 0.00, 0.00, 0.00, 7.80,
311, 02.04.2020 19:47:29,10, 19.0,37, 4.6,64, 1016.0, 969.2, 0.0, 0.0, W, -1.6, 4.6, 0.00, 0.00, 0.00, 0.00, 7.80,
312, 02.04.2020 19:57:29,10, 18.9,37, 4.3,64, 1016.1, 969.3, 0.0, 0.0, W, -1.9, 4.3, 0.00, 0.00, 0.00, 0.00, 7.80,
313, 02.04.2020 20:07:29,10, 18.9,37, 4.1,65, 1016.2, 969.4, 0.0, 0.0, W, -1.9, 4.1, 0.00, 0.00, 0.00, 0.00, 7.80,
314, 02.04.2020 20:17:29,10, 18.9,37, 4.0,65, 1016.2, 969.4, 0.0, 0.0, W, -2.0, 4.0, 0.00, 0.00, 0.00, 0.00, 7.80,
315, 02.04.2020 20:27:29,10, 18.9,37, 4.0,66, 1016.3, 969.5, 0.0, 0.0, W, -1.8, 4.0, 0.00, 0.00, 0.00, 0.00, 7.80,
316, 02.04.2020 20:37:29,10, 18.9,37, 3.9,66, 1016.3, 969.5, 0.0, 0.0, W, -1.9, 3.9, 0.00, 0.00, 0.00, 0.00, 7.80,
317, 02.04.2020 20:47:29,10, 18.8,37, 3.8,67, 1016.3, 969.5, 0.0, 0.0, W, -1.8, 3.8, 0.00, 0.00, 0.00, 0.00, 7.80,
318, 02.04.2020 20:57:29,10, 18.8,37, 3.6,67, 1016.3, 969.5, 0.0, 0.0, W, -2.0, 3.6, 0.00, 0.00, 0.00, 0.00, 7.80,
319, 02.04.2020 21:07:29,10, 18.8,37, 3.4,68, 1016.5, 969.7, 0.0, 0.0, W, -1.9, 3.4, 0.00, 0.00, 0.00, 0.00, 7.80,
320, 02.04.2020 21:17:29,10, 18.8,37, 3.2,68, 1016.4, 969.6, 0.0, 0.0, W, -2.1, 3.2, 0.00, 0.00, 0.00, 0.00, 7.80,
321, 02.04.2020 21:27:29,10, 18.8,37, 3.1,69, 1016.4, 969.6, 0.0, 0.0, W, -2.0, 3.1, 0.00, 0.00, 0.00, 0.00, 7.80,
322, 02.04.2020 21:37:29,10, 18.8,37, 3.0,69, 1016.6, 969.8, 0.0, 0.0, W, -2.1, 3.0, 0.00, 0.00, 0.00, 0.00, 7.80,
323, 02.04.2020 21:47:29,10, 18.7,37, 2.9,70, 1016.6, 969.8, 0.0, 0.0, W, -2.0, 2.9, 0.00, 0.00, 0.00, 0.00, 7.80,
324, 02.04.2020 21:57:29,10, 18.7,37, 2.8,70, 1016.7, 969.9, 0.0, 0.0, W, -2.1, 2.8, 0.00, 0.00, 0.00, 0.00, 7.80,
325, 02.04.2020 22:07:29,10, 18.7,37, 2.8,70, 1016.9, 970.1, 0.0, 0.0, W, -2.1, 2.8, 0.00, 0.00, 0.00, 0.00, 7.80,
326, 02.04.2020 22:17:29,10, 18.8,37, 2.9,71, 1016.9, 970.1, 0.0, 0.0, W, -1.8, 2.9, 0.00, 0.00, 0.00, 0.00, 7.80,
327, 02.04.2020 22:27:29,10, 19.0,38, 3.0,71, 1016.8, 970.0, 0.0, 0.0, W, -1.7, 3.0, 0.00, 0.00, 0.00, 0.00, 7.80,
328, 02.04.2020 22:37:29,10, 19.3,37, 3.4,72, 1016.9, 970.1, 0.0, 0.0, W, -1.2, 3.4, 0.00, 0.00, 0.00, 0.00, 7.80,
329, 02.04.2020 22:47:29,10, 19.7,37, 3.9,72, 1017.1, 970.3, 0.0, 0.0, W, -0.7, 3.9, 0.00, 0.00, 0.00, 0.00, 7.80,
330, 02.04.2020 22:57:29,10, 19.9,36, 4.4,72, 1017.1, 970.3, 0.0, 0.0, W, -0.2, 4.4, 0.00, 0.00, 0.00, 0.00, 7.80,
331, 02.04.2020 23:07:29,10, 19.8,36, 5.0,73, 1017.3, 970.5, 0.0, 0.0, W, 0.6, 5.0, 0.00, 0.00, 0.00, 0.00, 7.80,
332, 02.04.2020 23:17:29,10, 19.7,37, 5.5,72, 1017.4, 970.6, 0.0, 0.0, W, 0.9, 5.5, 0.00, 0.00, 0.00, 0.00, 7.80,
333, 02.04.2020 23:27:29,10, 19.5,37, 6.1,72, 1017.3, 970.5, 0.0, 0.0, W, 1.4, 6.1, 0.00, 0.00, 0.00, 0.00, 7.80,
334, 02.04.2020 23:37:29,10, 19.5,37, 6.7,72, 1017.4, 970.6, 0.0, 0.0, W, 2.0, 6.7, 0.00, 0.00, 0.00, 0.00, 7.80,
335, 02.04.2020 23:47:29,10, 19.4,38, 7.4,72, 1017.5, 970.7, 0.0, 0.0, W, 2.7, 7.4, 0.00, 0.00, 0.00, 0.00, 7.80,
336, 02.04.2020 23:57:29,10, 19.4,38, 8.5,72, 1017.4, 970.6, 0.0, 0.0, W, 3.8, 8.5, 0.00, 0.00, 0.00, 0.00, 7.80,
337, 03.04.2020 0:07:29,10, 19.4,38, 9.8,65, 1017.4, 970.6, 0.0, 0.0, W, 3.5, 9.8, 0.00, 0.00, 0.00, 0.00, 7.80,
338, 03.04.2020 0:17:29,10, 19.4,39, 10.5,62, 1017.4, 970.6, 0.0, 0.0, W, 3.5, 10.5, 0.00, 0.00, 0.00, 0.00, 7.80,
339, 03.04.2020 0:27:29,10, 19.4,40, 10.7,56, 1017.6, 970.8, 0.0, 0.0, W, 2.3, 10.7, 0.00, 0.00, 0.00, 0.00, 7.80,
340, 03.04.2020 0:37:29,10, 19.4,40, 10.9,56, 1017.5, 970.7, 0.0, 0.0, W, 2.5, 10.9, 0.00, 0.00, 0.00, 0.00, 7.80,
341, 03.04.2020 0:47:29,10, 19.4,40, 11.2,54, 1017.6, 970.8, 0.0, 0.0, W, 2.2, 11.2, 0.00, 0.00, 0.00, 0.00, 7.80,
342, 03.04.2020 0:57:29,10, 19.4,40, 11.6,52, 1017.8, 971.0, 0.3, 2.4, W, 2.1, 11.6, 0.00, 0.00, 0.00, 0.00, 7.80,
343, 03.04.2020 1:07:29,10, 19.4,40, 11.7,49, 1017.8, 971.0, 0.0, 0.0, W, 1.4, 11.7, 0.00, 0.00, 0.00, 0.00, 7.80,
344, 03.04.2020 1:17:29,10, 19.4,40, 12.3,49, 1017.7, 970.9, 0.3, 2.0, W, 1.9, 12.3, 0.00, 0.00, 0.00, 0.00, 7.80,
345, 03.04.2020 1:27:29,10, 19.4,40, 12.9,48, 1017.8, 971.0, 0.0, 0.7, W, 2.2, 12.9, 0.00, 0.00, 0.00, 0.00, 7.80,
346, 03.04.2020 1:37:29,10, 19.5,40, 12.7,42, 1017.9, 971.1, 1.4, 4.8, W, 0.1, 12.7, 0.00, 0.00, 0.00, 0.00, 7.80,
347, 03.04.2020 1:47:29,10, 19.5,39, 12.6,42, 1017.8, 971.0, 3.1, 5.1, W, 0.0, 9.7, 0.00, 0.00, 0.00, 0.00, 7.80,
348, 03.04.2020 1:57:29,10, 19.4,39, 12.8,42, 1017.7, 970.9, 3.1, 5.1, W, 0.2, 9.9, 0.00, 0.00, 0.00, 0.00, 7.80,
349, 03.04.2020 2:07:29,10, 19.4,39, 12.3,42, 1017.8, 971.0, 2.4, 4.4, W, -0.2, 10.5, 0.00, 0.00, 0.00, 0.00, 7.80,
350, 03.04.2020 2:17:29,10, 19.4,38, 12.5,39, 1017.8, 971.0, 2.7, 5.1, NW, -1.1, 10.2, 0.00, 0.00, 0.00, 0.00, 7.80,
