NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(mmHg),Absolutní tlak vzduchu(mmHg),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
1519,29.03.2021 7:16:35,14,21.0,41,1.2,76,1031.3,974.6,0.0,0.0,---,-2.6,1.2,0.00,0.00,0.00,12.30,12.30
1520,29.03.2021 7:30:35,14,21.0,41,1.4,76,1031.4,974.7,0.0,0.0,---,-2.4,1.4,0.00,0.00,0.00,12.30,12.30
1521,29.03.2021 7:44:35,14,20.9,41,1.7,76,1031.5,974.8,0.0,0.0,---,-2.1,1.7,0.00,0.00,0.00,12.30,12.30
1522,29.03.2021 7:58:35,14,20.9,41,2.0,76,1031.6,974.9,0.0,0.0,---,-1.8,2.0,0.00,0.00,0.00,12.30,12.30
1523,29.03.2021 8:12:35,14,20.9,41,2.3,76,1031.6,974.9,0.0,0.0,---,-1.5,2.3,0.00,0.00,0.00,12.30,12.30
1524,29.03.2021 8:26:35,14,20.9,42,2.7,76,1031.7,975.0,0.0,0.0,---,-1.1,2.7,0.00,0.00,0.00,12.30,12.30
1525,29.03.2021 8:40:35,14,20.9,42,3.2,76,1031.6,974.9,0.0,0.0,---,-0.6,3.2,0.00,0.00,0.00,12.30,12.30
1526,29.03.2021 8:54:35,14,20.9,42,3.9,75,1031.7,975.0,0.0,0.0,---,-0.1,3.9,0.00,0.00,0.00,12.30,12.30
1527,29.03.2021 9:08:35,14,20.9,42,4.7,74,1031.7,975.0,0.0,0.0,---,0.5,4.7,0.00,0.00,0.00,12.30,12.30
1528,29.03.2021 9:22:35,14,20.9,42,5.1,74,1031.8,975.1,0.0,0.0,---,0.9,5.1,0.00,0.00,0.00,12.30,12.30
1529,29.03.2021 9:36:35,14,20.9,42,6.4,72,1031.7,975.0,0.0,0.0,---,1.7,6.4,0.00,0.00,0.00,12.30,12.30
1530,29.03.2021 9:50:35,14,20.9,42,7.3,68,1031.7,975.0,0.0,0.0,---,1.8,7.3,0.00,0.00,0.00,12.30,12.30
1531,29.03.2021 10:04:35,14,21.0,42,8.3,65,1031.7,975.0,0.0,0.0,---,2.1,8.3,0.00,0.00,0.00,12.30,12.30
1532,29.03.2021 10:18:35,14,21.0,42,8.9,62,1031.7,975.0,0.0,0.0,---,2.0,8.9,0.00,0.00,0.00,12.30,12.30
1533,29.03.2021 10:32:35,14,21.0,42,10.2,61,1031.7,975.0,0.0,0.0,---,3.0,10.2,0.00,0.00,0.00,12.30,12.30
1534,29.03.2021 10:46:35,14,21.0,42,11.6,57,1031.8,975.1,0.0,0.0,---,3.4,11.6,0.00,0.00,0.00,12.30,12.30
1535,29.03.2021 11:00:35,14,21.0,42,12.1,47,1031.7,975.0,0.0,0.0,---,1.1,12.1,0.00,0.00,0.00,12.30,12.30
1536,29.03.2021 11:14:35,14,21.0,42,12.4,43,1031.7,975.0,0.0,0.0,---,0.2,12.4,0.00,0.00,0.00,12.30,12.30
1537,29.03.2021 11:28:35,14,21.0,42,12.6,42,1031.5,974.8,0.0,0.0,---,0.0,12.6,0.00,0.00,0.00,12.30,12.30
1538,29.03.2021 11:42:35,14,21.0,42,13.1,39,1031.5,974.8,0.0,0.0,---,-0.5,13.1,0.00,0.00,0.00,12.30,12.30
1539,29.03.2021 11:56:35,14,21.0,42,13.5,37,1031.6,974.9,0.0,0.0,---,-0.9,13.5,0.00,0.00,0.00,12.30,12.30
1540,29.03.2021 12:10:35,14,21.0,42,14.2,36,1031.4,974.7,0.0,0.0,---,-0.6,14.2,0.00,0.00,0.00,12.30,12.30
1541,29.03.2021 12:24:35,14,21.1,42,14.1,36,1031.3,974.6,0.0,0.0,---,-0.7,14.1,0.00,0.00,0.00,12.30,12.30
1542,29.03.2021 12:38:35,14,21.1,42,15.0,36,1031.3,974.6,0.0,0.0,---,0.1,15.0,0.00,0.00,0.00,12.30,12.30
1543,29.03.2021 12:52:35,14,21.1,42,15.4,34,1031.3,974.6,0.0,0.0,---,-0.4,15.4,0.00,0.00,0.00,12.30,12.30
1544,29.03.2021 13:06:35,14,21.1,42,15.1,34,1031.2,974.5,0.0,0.0,---,-0.6,15.1,0.00,0.00,0.00,12.30,12.30
1545,29.03.2021 13:20:35,14,21.1,42,15.2,36,1031.3,974.6,0.0,0.0,---,0.2,15.2,0.00,0.00,0.00,12.30,12.30
1546,29.03.2021 13:34:35,14,21.1,40,15.5,32,1031.2,974.5,0.0,0.0,---,-1.1,15.5,0.00,0.00,0.00,12.30,12.30
1547,29.03.2021 13:48:35,14,21.1,40,15.8,29,1031.1,974.4,0.0,0.0,---,-2.2,15.8,0.00,0.00,0.00,12.30,12.30
1548,29.03.2021 14:02:35,14,21.0,39,15.8,28,1031.0,974.3,0.0,0.0,---,-2.7,15.8,0.00,0.00,0.00,12.30,12.30
1549,29.03.2021 14:16:35,14,21.0,39,16.2,30,1031.0,974.3,0.0,0.0,---,-1.4,16.2,0.00,0.00,0.00,12.30,12.30
1550,29.03.2021 14:30:35,14,21.0,39,15.5,31,1031.0,974.3,0.0,0.0,---,-1.5,15.5,0.00,0.00,0.00,12.30,12.30
1551,29.03.2021 14:44:35,14,21.0,39,14.9,34,1031.0,974.3,0.0,0.0,---,-0.8,14.9,0.00,0.00,0.00,12.30,12.30
1552,29.03.2021 14:58:35,14,21.0,40,14.7,35,1031.1,974.4,0.0,0.0,---,-0.6,14.7,0.00,0.00,0.00,12.30,12.30
1553,29.03.2021 15:12:35,14,21.0,40,14.4,35,1031.1,974.4,0.0,0.0,---,-0.9,14.4,0.00,0.00,0.00,12.30,12.30
1554,29.03.2021 15:26:35,14,21.0,40,13.7,42,1031.3,974.6,0.0,0.0,---,1.0,13.7,0.00,0.00,0.00,12.30,12.30
1555,29.03.2021 15:40:35,14,21.0,41,13.2,45,1031.3,974.6,0.0,0.0,---,1.5,13.2,0.00,0.00,0.00,12.30,12.30
1556,29.03.2021 15:54:35,14,21.0,41,13.1,48,1031.4,974.7,0.0,0.0,---,2.4,13.1,0.00,0.00,0.00,12.30,12.30
1557,29.03.2021 16:08:35,14,21.0,41,12.8,50,1031.2,974.5,0.0,0.0,---,2.7,12.8,0.00,0.00,0.00,12.30,12.30
1558,29.03.2021 16:22:35,14,21.0,41,12.8,50,1031.3,974.6,0.0,0.0,---,2.7,12.8,0.00,0.00,0.00,12.30,12.30
1559,29.03.2021 16:36:35,14,21.0,41,12.7,50,1031.2,974.5,0.0,0.0,---,2.6,12.7,0.00,0.00,0.00,12.30,12.30
1560,29.03.2021 16:50:35,14,21.0,41,12.6,50,1031.3,974.6,0.0,0.0,---,2.5,12.6,0.00,0.00,0.00,12.30,12.30
1561,29.03.2021 17:04:35,14,21.0,42,12.4,51,1031.2,974.5,0.0,0.0,---,2.6,12.4,0.00,0.00,0.00,12.30,12.30
1562,29.03.2021 17:18:35,14,21.0,42,12.2,52,1031.2,974.5,0.0,0.0,---,2.6,12.2,0.00,0.00,0.00,12.30,12.30
1563,29.03.2021 17:32:35,14,20.9,42,12.2,54,1031.0,974.3,0.0,0.0,---,3.2,12.2,0.00,0.00,0.00,12.30,12.30
1564,29.03.2021 17:46:35,14,20.9,43,12.0,56,1031.0,974.3,0.0,0.0,---,3.5,12.0,0.00,0.00,0.00,12.30,12.30
1565,29.03.2021 18:00:35,14,20.9,44,11.7,57,1031.0,974.3,0.0,0.0,---,3.5,11.7,0.00,0.00,0.00,12.30,12.30
1566,29.03.2021 18:14:35,14,20.9,44,11.6,57,1030.9,974.2,0.0,0.0,---,3.4,11.6,0.00,0.00,0.00,12.30,12.30
1567,29.03.2021 18:28:35,14,20.9,44,11.4,58,1031.0,974.3,0.0,0.0,---,3.4,11.4,0.00,0.00,0.00,12.30,12.30
1568,29.03.2021 18:42:35,14,20.9,44,11.3,60,1030.9,974.2,0.0,0.0,---,3.8,11.3,0.00,0.00,0.00,12.30,12.30
1569,29.03.2021 18:56:35,14,20.9,44,10.9,62,1030.9,974.2,0.0,0.0,---,3.9,10.9,0.00,0.00,0.00,12.30,12.30
1570,29.03.2021 19:10:35,14,20.9,45,10.6,64,1030.8,974.1,0.0,0.0,---,4.1,10.6,0.00,0.00,0.00,12.30,12.30
1571,29.03.2021 19:24:35,14,20.9,45,10.4,65,1030.8,974.1,0.0,0.0,---,4.1,10.4,0.00,0.00,0.00,12.30,12.30
1572,29.03.2021 19:38:35,14,20.9,45,10.0,67,1030.8,974.1,0.0,0.0,---,4.2,10.0,0.00,0.00,0.00,12.30,12.30
1573,29.03.2021 19:52:35,14,20.9,47,9.7,69,1030.7,974.0,0.0,0.0,---,4.3,9.7,0.00,0.00,0.00,12.30,12.30
1574,29.03.2021 20:06:35,14,20.9,48,9.5,70,1030.7,974.0,0.0,0.0,---,4.3,9.5,0.00,0.00,0.00,12.30,12.30
1575,29.03.2021 20:20:35,14,20.9,49,9.4,71,1030.8,974.1,0.0,0.0,---,4.4,9.4,0.00,0.00,0.00,12.30,12.30
1576,29.03.2021 20:34:35,14,20.9,49,9.2,72,1030.9,974.2,0.0,0.0,---,4.4,9.2,0.00,0.00,0.00,12.30,12.30
1577,29.03.2021 20:48:35,14,20.9,49,9.0,73,1030.8,974.1,0.0,0.0,---,4.4,9.0,0.00,0.00,0.00,12.30,12.30
1578,29.03.2021 21:02:35,14,20.9,50,8.9,74,1031.0,974.3,0.0,0.0,---,4.5,8.9,0.00,0.00,0.00,12.30,12.30
1579,29.03.2021 21:16:35,14,20.9,50,8.8,75,1031.0,974.3,0.0,0.0,---,4.6,8.8,0.00,0.00,0.00,12.30,12.30
1580,29.03.2021 21:30:35,14,20.9,50,8.6,75,1031.2,974.5,0.0,0.0,---,4.4,8.6,0.00,0.00,0.00,12.30,12.30
1581,29.03.2021 21:44:35,14,20.9,51,8.5,76,1031.2,974.5,0.0,0.0,---,4.5,8.5,0.00,0.00,0.00,12.30,12.30
1582,29.03.2021 21:58:35,14,20.9,51,8.4,77,1031.2,974.5,0.0,0.0,---,4.6,8.4,0.00,0.00,0.00,12.30,12.30
1583,29.03.2021 22:12:35,14,20.9,50,8.3,78,1031.3,974.6,0.0,0.0,---,4.7,8.3,0.00,0.00,0.00,12.30,12.30
1584,29.03.2021 22:26:35,14,21.0,50,8.1,79,1031.5,974.8,0.0,0.0,---,4.7,8.1,0.00,0.00,0.00,12.30,12.30
1585,29.03.2021 22:40:35,14,21.0,50,8.1,80,1031.5,974.8,0.0,0.0,---,4.9,8.1,0.00,0.00,0.00,12.30,12.30
1586,29.03.2021 22:54:35,14,21.1,50,8.1,81,1031.4,974.7,0.0,0.0,---,5.0,8.1,0.00,0.00,0.00,12.30,12.30
1587,29.03.2021 23:08:35,14,21.1,50,8.0,82,1031.4,974.7,0.0,0.0,---,5.1,8.0,0.00,0.00,0.00,12.30,12.30
1588,29.03.2021 23:22:35,14,21.1,50,8.0,82,1031.4,974.7,0.0,0.0,---,5.1,8.0,0.00,0.00,0.00,12.30,12.30
1589,29.03.2021 23:36:35,14,21.2,50,7.9,83,1031.4,974.7,0.0,0.0,---,5.2,7.9,0.00,0.00,0.00,12.30,12.30
1590,29.03.2021 23:50:35,14,21.2,49,7.9,84,1031.5,974.8,0.0,0.0,---,5.4,7.9,0.00,0.00,0.00,12.30,12.30
1591,30.03.2021 0:04:35,14,21.2,49,7.8,84,1031.6,974.9,0.0,0.0,---,5.3,7.8,0.00,0.00,0.00,12.30,12.30
1592,30.03.2021 0:18:35,14,21.2,49,7.8,85,1031.6,974.9,0.0,0.0,---,5.4,7.8,0.00,0.00,0.00,12.30,12.30
1593,30.03.2021 0:32:35,14,21.2,49,7.7,86,1031.4,974.7,0.0,0.0,---,5.5,7.7,0.00,0.00,0.00,12.30,12.30
1594,30.03.2021 0:46:35,14,21.2,49,7.7,86,1031.3,974.6,0.0,0.0,---,5.5,7.7,0.00,0.00,0.00,12.30,12.30
1595,30.03.2021 1:00:35,14,21.2,49,7.6,87,1031.2,974.5,0.0,0.0,---,5.6,7.6,0.00,0.00,0.00,12.30,12.30
1596,30.03.2021 1:14:35,14,21.1,49,7.5,88,1031.2,974.5,0.0,0.0,---,5.7,7.5,0.00,0.00,0.00,12.30,12.30
1597,30.03.2021 1:28:35,14,21.1,48,7.5,89,1031.2,974.5,0.0,0.0,---,5.8,7.5,0.00,0.00,0.00,12.30,12.30
1598,30.03.2021 1:42:35,14,21.1,48,7.5,90,1031.3,974.6,0.0,0.0,---,6.0,7.5,0.00,0.00,0.00,12.30,12.30
1599,30.03.2021 1:56:35,14,21.1,48,7.4,90,1031.2,974.5,0.0,0.0,---,5.9,7.4,0.00,0.00,0.00,12.30,12.30
1600,30.03.2021 2:10:35,14,21.1,48,7.4,91,1031.1,974.4,0.0,0.0,---,6.0,7.4,0.00,0.00,0.00,12.30,12.30
1601,30.03.2021 2:24:35,14,21.1,48,7.4,91,1031.0,974.3,0.0,0.0,---,6.0,7.4,0.00,0.00,0.00,12.30,12.30
1602,30.03.2021 2:38:35,14,21.1,48,7.4,92,1031.0,974.3,0.0,0.0,---,6.2,7.4,0.00,0.00,0.00,12.30,12.30
1603,30.03.2021 2:52:35,14,21.1,48,7.4,92,1031.0,974.3,0.0,0.0,---,6.2,7.4,0.00,0.00,0.00,12.30,12.30
1604,30.03.2021 3:06:35,14,21.1,48,7.4,93,1030.8,974.1,0.0,0.0,---,6.4,7.4,0.00,0.00,0.00,12.30,12.30
1605,30.03.2021 3:20:35,14,21.1,48,7.4,93,1030.8,974.1,0.0,0.0,---,6.4,7.4,0.00,0.00,0.00,12.30,12.30
1606,30.03.2021 3:34:35,14,21.0,48,7.4,93,1030.9,974.2,0.0,0.0,---,6.4,7.4,0.00,0.00,0.00,12.30,12.30
1607,30.03.2021 3:48:35,14,21.0,48,7.3,94,1030.9,974.2,0.0,0.0,---,6.4,7.3,0.00,0.00,0.00,12.30,12.30
1608,30.03.2021 4:02:35,14,21.0,48,7.3,94,1030.8,974.1,0.0,0.0,---,6.4,7.3,0.00,0.00,0.00,12.30,12.30
1609,30.03.2021 4:16:35,14,21.0,47,7.3,94,1030.7,974.0,0.0,0.0,---,6.4,7.3,0.00,0.00,0.00,12.30,12.30
1610,30.03.2021 4:30:35,14,21.0,48,7.2,94,1030.7,974.0,0.0,0.0,---,6.3,7.2,0.00,0.00,0.00,12.30,12.30
1611,30.03.2021 4:44:35,14,21.0,48,7.2,95,1030.7,974.0,0.0,0.0,---,6.5,7.2,0.00,0.00,0.00,12.30,12.30
1612,30.03.2021 4:58:35,14,21.0,47,7.2,95,1030.7,974.0,0.0,0.0,---,6.5,7.2,0.00,0.00,0.00,12.30,12.30
1613,30.03.2021 5:12:35,14,20.9,47,7.1,96,1030.5,973.8,0.0,0.0,---,6.5,7.1,0.00,0.00,0.00,12.30,12.30
1614,30.03.2021 5:26:35,14,20.9,47,7.1,96,1030.5,973.8,0.0,0.0,---,6.5,7.1,0.00,0.00,0.00,12.30,12.30
1615,30.03.2021 5:40:35,14,20.9,47,7.0,96,1030.5,973.8,0.0,0.0,---,6.4,7.0,0.00,0.00,0.00,12.30,12.30
1616,30.03.2021 5:54:35,14,20.9,47,7.0,96,1030.5,973.8,0.0,0.0,---,6.4,7.0,0.00,0.00,0.00,12.30,12.30
1617,30.03.2021 6:08:35,14,20.9,47,6.7,96,1030.4,973.7,0.0,0.0,---,6.1,6.7,0.00,0.00,0.00,12.30,12.30
1618,30.03.2021 6:22:35,14,20.9,47,6.6,96,1030.4,973.7,0.0,0.0,---,6.0,6.6,0.00,0.00,0.00,12.30,12.30
1619,30.03.2021 6:36:35,14,20.9,47,6.5,96,1030.6,973.9,0.0,0.0,---,5.9,6.5,0.00,0.00,0.00,12.30,12.30
1620,30.03.2021 6:50:35,14,20.8,47,6.5,96,1030.7,974.0,0.0,0.0,---,5.9,6.5,0.00,0.00,0.00,12.30,12.30
1621,30.03.2021 7:04:35,14,20.8,47,6.5,97,1030.7,974.0,0.0,0.0,---,6.1,6.5,0.00,0.00,0.00,12.30,12.30
1622,30.03.2021 7:18:35,14,20.8,47,6.6,97,1030.8,974.1,0.0,0.0,---,6.2,6.6,0.00,0.00,0.00,12.30,12.30
1623,30.03.2021 7:32:35,14,20.8,47,6.6,98,1030.9,974.2,0.0,0.0,---,6.3,6.6,0.00,0.00,0.00,12.30,12.30
1624,30.03.2021 7:46:35,14,20.8,47,6.7,98,1030.8,974.1,0.0,0.0,---,6.4,6.7,0.00,0.00,0.00,12.30,12.30
1625,30.03.2021 8:00:35,14,20.8,47,6.9,98,1030.8,974.1,0.0,0.0,---,6.6,6.9,0.00,0.00,0.00,12.30,12.30
1626,30.03.2021 8:14:35,14,20.8,47,7.1,99,1030.8,974.1,0.0,0.0,---,7.0,7.1,0.00,0.00,0.00,12.30,12.30
1627,30.03.2021 8:28:35,14,20.8,47,7.4,99,1031.0,974.3,0.0,0.0,---,7.3,7.4,0.00,0.00,0.00,12.30,12.30
1628,30.03.2021 8:42:35,14,20.8,47,7.7,99,1031.0,974.3,0.0,0.0,---,7.6,7.7,0.00,0.00,0.00,12.30,12.30
1629,30.03.2021 8:56:35,14,20.8,47,8.1,99,1031.1,974.4,0.0,0.0,---,8.0,8.1,0.00,0.00,0.00,12.30,12.30
1630,30.03.2021 9:10:35,14,20.9,48,8.7,99,1031.1,974.4,0.0,0.0,---,8.6,8.7,0.00,0.00,0.00,12.30,12.30
1631,30.03.2021 9:24:35,14,20.9,48,9.0,99,1031.2,974.5,0.0,0.0,---,8.9,9.0,0.00,0.00,0.00,12.30,12.30
1632,30.03.2021 9:38:35,14,21.0,48,9.9,99,1031.3,974.6,0.0,0.0,---,9.8,9.9,0.00,0.00,0.00,12.30,12.30
1633,30.03.2021 9:52:35,14,21.0,48,10.2,98,1031.2,974.5,0.0,0.0,---,9.9,10.2,0.00,0.00,0.00,12.30,12.30
1634,30.03.2021 10:06:35,14,21.1,47,10.6,96,1031.2,974.5,0.0,0.0,---,10.0,10.6,0.00,0.00,0.00,12.30,12.30
1635,30.03.2021 10:20:35,14,21.2,47,11.5,96,1031.2,974.5,0.0,0.0,---,10.9,11.5,0.00,0.00,0.00,12.30,12.30
1636,30.03.2021 10:34:35,14,21.2,47,12.4,89,1031.1,974.4,0.0,0.0,---,10.7,12.4,0.00,0.00,0.00,12.30,12.30
1637,30.03.2021 10:48:35,14,21.3,47,12.8,79,1031.3,974.6,0.0,0.0,---,9.3,12.8,0.00,0.00,0.00,12.30,12.30
1638,30.03.2021 11:02:35,14,21.4,47,13.7,77,1031.1,974.4,0.0,0.0,---,9.8,13.7,0.00,0.00,0.00,12.30,12.30
1639,30.03.2021 11:16:35,14,21.4,47,14.7,72,1031.1,974.4,0.0,0.0,---,9.7,14.7,0.00,0.00,0.00,12.30,12.30
1640,30.03.2021 11:30:35,14,21.5,47,15.5,66,1031.2,974.5,0.0,0.0,---,9.2,15.5,0.00,0.00,0.00,12.30,12.30
1641,30.03.2021 11:44:35,14,21.6,47,16.2,58,1031.1,974.4,0.0,0.0,---,7.9,16.2,0.00,0.00,0.00,12.30,12.30
1642,30.03.2021 11:58:35,14,21.6,47,16.3,55,1031.1,974.4,0.0,0.0,---,7.3,16.3,0.00,0.00,0.00,12.30,12.30
1643,30.03.2021 12:12:35,14,21.6,47,16.5,53,1030.9,974.2,0.0,0.0,---,6.9,16.5,0.00,0.00,0.00,12.30,12.30
1644,30.03.2021 12:26:35,14,21.6,47,17.6,50,1030.7,974.0,0.0,0.0,---,7.1,17.6,0.00,0.00,0.00,12.30,12.30
1645,30.03.2021 12:40:35,14,21.6,47,18.8,48,1030.7,974.0,0.0,0.0,---,7.6,18.8,0.00,0.00,0.00,12.30,12.30
1646,30.03.2021 12:54:35,14,21.6,47,18.6,45,1030.7,974.0,0.0,0.0,---,6.5,18.6,0.00,0.00,0.00,12.30,12.30
1647,30.03.2021 13:08:35,14,21.6,47,18.5,43,1030.6,973.9,0.0,0.0,---,5.7,18.5,0.00,0.00,0.00,12.30,12.30
1648,30.03.2021 13:22:35,14,21.6,47,18.5,45,1030.6,973.9,0.0,0.0,---,6.4,18.5,0.00,0.00,0.00,12.30,12.30
1649,30.03.2021 13:36:35,14,21.6,47,18.5,43,1030.5,973.8,0.0,0.0,---,5.7,18.5,0.00,0.00,0.00,12.30,12.30
1650,30.03.2021 13:50:35,14,21.6,47,19.5,43,1030.3,973.6,0.0,0.0,---,6.6,19.5,0.00,0.00,0.00,12.30,12.30
1651,30.03.2021 14:04:35,14,21.6,47,19.7,39,1030.2,973.5,0.0,0.0,---,5.4,19.7,0.00,0.00,0.00,12.30,12.30
1652,30.03.2021 14:18:35,14,21.6,47,19.8,41,1030.0,973.3,0.0,0.0,---,6.2,19.8,0.00,0.00,0.00,12.30,12.30
1653,30.03.2021 14:32:35,14,21.6,47,20.6,41,1029.8,973.1,0.0,0.0,---,6.9,20.6,0.00,0.00,0.00,12.30,12.30
1654,30.03.2021 14:46:35,14,21.6,47,20.8,37,1029.7,973.0,0.0,0.0,---,5.6,20.8,0.00,0.00,0.00,12.30,12.30
1655,30.03.2021 15:00:35,14,21.6,47,20.8,38,1029.5,972.8,0.0,0.0,---,6.0,20.8,0.00,0.00,0.00,12.30,12.30
1656,30.03.2021 15:14:35,14,21.6,47,20.5,36,1029.4,972.7,0.0,0.0,---,4.9,20.5,0.00,0.00,0.00,12.30,12.30
1657,30.03.2021 15:28:35,14,21.6,47,20.4,37,1029.4,972.7,0.0,0.0,---,5.2,20.4,0.00,0.00,0.00,12.30,12.30
1658,30.03.2021 15:42:35,14,21.5,47,20.8,36,1029.4,972.7,0.0,0.0,---,5.2,20.8,0.00,0.00,0.00,12.30,12.30
1659,30.03.2021 15:56:35,14,21.5,46,20.6,37,1029.2,972.5,0.0,0.0,---,5.4,20.6,0.00,0.00,0.00,12.30,12.30
1660,30.03.2021 16:10:35,14,21.4,47,20.7,38,1029.2,972.5,0.0,0.0,---,5.9,20.7,0.00,0.00,0.00,12.30,12.30
1661,30.03.2021 16:24:35,14,21.4,49,20.9,36,1029.2,972.5,0.0,0.0,---,5.3,20.9,0.00,0.00,0.00,12.30,12.30
1662,30.03.2021 16:38:35,14,21.5,47,20.6,38,1029.0,972.3,0.0,0.0,---,5.8,20.6,0.00,0.00,0.00,12.30,12.30
1663,30.03.2021 16:52:35,14,21.4,47,20.2,38,1029.0,972.3,0.0,0.0,---,5.5,20.2,0.00,0.00,0.00,12.30,12.30
1664,30.03.2021 17:06:35,14,21.3,47,20.0,40,1029.0,972.3,0.0,0.0,---,6.0,20.0,0.00,0.00,0.00,12.30,12.30
1665,30.03.2021 17:20:35,14,21.2,48,19.9,40,1028.8,972.1,0.0,0.0,---,5.9,19.9,0.00,0.00,0.00,12.30,12.30
1666,30.03.2021 17:34:35,14,21.2,47,19.4,39,1028.7,972.0,0.0,0.0,---,5.1,19.4,0.00,0.00,0.00,12.30,12.30
1667,30.03.2021 17:48:35,14,21.1,48,19.1,41,1028.7,972.0,0.0,0.0,---,5.6,19.1,0.00,0.00,0.00,12.30,12.30
1668,30.03.2021 18:02:35,14,21.1,48,18.6,42,1028.7,972.0,0.0,0.0,---,5.5,18.6,0.00,0.00,0.00,12.30,12.30
1669,30.03.2021 18:16:35,14,21.0,48,18.2,44,1028.7,972.0,0.0,0.0,---,5.8,18.2,0.00,0.00,0.00,12.30,12.30
1670,30.03.2021 18:30:35,14,20.9,48,17.7,45,1028.5,971.8,0.0,0.0,---,5.6,17.7,0.00,0.00,0.00,12.30,12.30
1671,30.03.2021 18:44:35,14,20.8,48,17.2,48,1028.6,971.9,0.0,0.0,---,6.1,17.2,0.00,0.00,0.00,12.30,12.30
1672,30.03.2021 18:58:35,14,20.8,49,16.9,51,1028.5,971.8,0.0,0.0,---,6.7,16.9,0.00,0.00,0.00,12.30,12.30
1673,30.03.2021 19:12:35,14,20.7,49,16.4,51,1028.5,971.8,0.0,0.0,---,6.3,16.4,0.00,0.00,0.00,12.30,12.30
1674,30.03.2021 19:26:35,14,20.7,50,15.6,52,1028.6,971.9,0.0,0.0,---,5.8,15.6,0.00,0.00,0.00,12.30,12.30
1675,30.03.2021 19:40:35,14,20.7,50,14.8,55,1028.7,972.0,0.0,0.0,---,5.9,14.8,0.00,0.00,0.00,12.30,12.30
1676,30.03.2021 19:54:35,14,20.8,51,13.9,58,1028.7,972.0,0.0,0.0,---,5.8,13.9,0.00,0.00,0.00,12.30,12.30
1677,30.03.2021 20:08:35,14,20.8,52,13.3,62,1028.8,972.1,0.0,0.0,---,6.2,13.3,0.00,0.00,0.00,12.30,12.30
1678,30.03.2021 20:22:35,14,20.9,53,12.9,62,1028.9,972.2,0.0,0.0,---,5.8,12.9,0.00,0.00,0.00,12.30,12.30
1679,30.03.2021 20:36:35,14,20.9,53,12.0,65,1029.1,972.4,0.0,0.0,---,5.6,12.0,0.00,0.00,0.00,12.30,12.30
1680,30.03.2021 20:50:35,14,20.9,53,11.5,66,1029.1,972.4,0.0,0.0,---,5.4,11.5,0.00,0.00,0.00,12.30,12.30
1681,30.03.2021 21:04:35,14,21.0,53,11.0,67,1029.2,972.5,0.0,0.0,---,5.1,11.0,0.00,0.00,0.00,12.30,12.30
1682,30.03.2021 21:18:35,14,21.0,53,10.6,68,1029.2,972.5,0.0,0.0,---,5.0,10.6,0.00,0.00,0.00,12.30,12.30
1683,30.03.2021 21:32:35,14,21.0,53,10.3,70,1029.3,972.6,0.0,0.0,---,5.1,10.3,0.00,0.00,0.00,12.30,12.30
1684,30.03.2021 21:46:35,14,21.0,53,10.0,71,1029.3,972.6,0.0,0.0,---,5.0,10.0,0.00,0.00,0.00,12.30,12.30
1685,30.03.2021 22:00:35,14,21.0,53,9.9,72,1029.3,972.6,0.0,0.0,---,5.1,9.9,0.00,0.00,0.00,12.30,12.30
1686,30.03.2021 22:14:35,14,21.0,53,9.7,72,1029.3,972.6,0.0,0.0,---,4.9,9.7,0.00,0.00,0.00,12.30,12.30
1687,30.03.2021 22:28:35,14,21.0,52,9.4,74,1029.2,972.5,0.0,0.0,---,5.0,9.4,0.00,0.00,0.00,12.30,12.30
1688,30.03.2021 22:42:35,14,21.0,52,9.1,74,1029.3,972.6,0.0,0.0,---,4.7,9.1,0.00,0.00,0.00,12.30,12.30
1689,30.03.2021 22:56:35,14,21.0,52,8.7,75,1029.2,972.5,0.0,0.0,---,4.5,8.7,0.00,0.00,0.00,12.30,12.30
1690,30.03.2021 23:10:35,14,21.0,52,8.6,76,1029.1,972.4,0.0,0.0,---,4.6,8.6,0.00,0.00,0.00,12.30,12.30
1691,30.03.2021 23:24:35,14,21.0,52,8.5,77,1029.1,972.4,0.0,0.0,---,4.7,8.5,0.00,0.00,0.00,12.30,12.30
1692,30.03.2021 23:38:35,14,21.0,52,8.1,78,1029.0,972.3,0.0,0.0,---,4.5,8.1,0.00,0.00,0.00,12.30,12.30
1693,30.03.2021 23:52:35,14,20.9,52,7.8,78,1029.0,972.3,0.0,0.0,---,4.2,7.8,0.00,0.00,0.00,12.30,12.30
1694,31.03.2021 0:06:35,14,20.9,52,7.6,78,1029.0,972.3,0.0,0.0,---,4.0,7.6,0.00,0.00,0.00,12.30,12.30
1695,31.03.2021 0:20:35,14,20.9,51,7.4,79,1028.9,972.2,0.0,0.0,---,4.0,7.4,0.00,0.00,0.00,12.30,12.30
1696,31.03.2021 0:34:35,14,20.9,51,7.2,79,1028.9,972.2,0.0,0.0,---,3.8,7.2,0.00,0.00,0.00,12.30,12.30
