NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
1664, 23.12.2018 23:53:03,10, 20.1,51, 3.3,98, 1007.3, 960.5, 0.0, 0.0, S, 3.0, 3.3, 0.30, 2.70, 2.70, 6.90, 6.90
1665, 24.12.2018 0:03:03,10, 20.1,51, 3.3,98, 1006.9, 960.1, 0.0, 0.0, S, 3.0, 3.3, 0.00, 0.00, 2.70, 6.90, 6.90
1666, 24.12.2018 0:13:03,10, 20.1,50, 3.3,99, 1006.8, 960.0, 0.0, 0.0, S, 3.2, 3.3, 0.30, 0.30, 3.00, 7.20, 7.20
1667, 24.12.2018 0:23:03,10, 20.1,50, 3.4,99, 1006.6, 959.8, 0.0, 0.0, S, 3.3, 3.4, 0.30, 0.30, 3.00, 7.20, 7.20
1668, 24.12.2018 0:33:03,10, 20.1,50, 3.5,99, 1006.3, 959.5, 0.0, 0.0, S, 3.4, 3.5, 0.30, 0.30, 3.00, 7.20, 7.20
1669, 24.12.2018 0:43:03,10, 20.1,50, 3.6,99, 1005.9, 959.1, 0.0, 0.0, S, 3.5, 3.6, 0.30, 0.30, 3.00, 7.20, 7.20
1670, 24.12.2018 0:53:03,10, 20.1,50, 3.6,99, 1005.9, 959.1, 0.0, 0.0, E, 3.5, 3.6, 0.60, 0.60, 3.30, 7.50, 7.50
1671, 24.12.2018 1:03:03,10, 20.1,50, 3.6,99, 1005.7, 958.9, 0.0, 0.0, E, 3.5, 3.6, 0.00, 0.60, 3.30, 7.50, 7.50
1672, 24.12.2018 1:13:03,10, 20.0,49, 3.6,99, 1005.5, 958.7, 0.0, 0.0, E, 3.5, 3.6, 0.00, 0.60, 3.30, 7.50, 7.50
1673, 24.12.2018 1:23:03,10, 20.0,49, 3.6,99, 1005.3, 958.5, 0.0, 0.0, E, 3.5, 3.6, 0.30, 0.90, 3.60, 7.80, 7.80
1674, 24.12.2018 1:33:03,10, 20.0,49, 3.6,99, 1005.3, 958.5, 0.0, 0.0, E, 3.5, 3.6, 0.30, 0.90, 3.60, 7.80, 7.80
1675, 24.12.2018 1:43:03,10, 20.0,49, 3.6,99, 1005.3, 958.5, 0.0, 0.3, E, 3.5, 3.6, 0.60, 1.20, 3.90, 8.10, 8.10
1676, 24.12.2018 1:53:03,10, 20.0,49, 3.6,99, 1005.0, 958.2, 0.0, 0.7, E, 3.5, 3.6, 0.60, 1.20, 3.90, 8.10, 8.10
1677, 24.12.2018 2:03:03,10, 20.0,49, 3.6,99, 1004.8, 958.0, 0.3, 1.0, E, 3.5, 3.6, 0.00, 1.20, 3.90, 8.10, 8.10
1678, 24.12.2018 2:13:03,10, 20.0,49, 3.6,99, 1004.3, 957.5, 0.0, 0.0, E, 3.5, 3.6, 0.30, 1.50, 4.20, 8.40, 8.40
1679, 24.12.2018 2:23:03,10, 20.0,49, 3.6,99, 1004.3, 957.5, 0.0, 0.0, E, 3.5, 3.6, 0.30, 1.50, 4.20, 8.40, 8.40
1680, 24.12.2018 2:33:03,10, 19.9,48, 3.6,99, 1004.3, 957.5, 0.0, 0.0, E, 3.5, 3.6, 0.30, 1.50, 4.20, 8.40, 8.40
1681, 24.12.2018 2:43:03,10, 19.9,48, 3.6,99, 1004.0, 957.2, 0.0, 0.0, E, 3.5, 3.6, 0.30, 1.50, 4.20, 8.40, 8.40
1682, 24.12.2018 2:53:03,10, 19.9,48, 3.6,99, 1003.8, 957.0, 0.0, 0.0, E, 3.5, 3.6, 0.30, 1.50, 4.20, 8.40, 8.40
1683, 24.12.2018 3:03:03,10, 19.9,48, 3.5,99, 1003.4, 956.6, 1.0, 1.7, E, 3.4, 3.5, 0.30, 1.80, 4.50, 8.70, 8.70
1684, 24.12.2018 3:13:03,10, 19.9,48, 3.5,99, 1003.3, 956.5, 0.7, 1.0, E, 3.4, 3.5, 0.30, 1.80, 4.50, 8.70, 8.70
1685, 24.12.2018 3:23:03,10, 19.9,48, 3.5,99, 1002.8, 956.0, 0.0, 1.0, E, 3.4, 3.5, 0.30, 1.80, 4.50, 8.70, 8.70
1686, 24.12.2018 3:33:03,10, 19.9,48, 3.4,99, 1002.6, 955.8, 0.3, 1.0, E, 3.3, 3.4, 0.60, 2.10, 4.80, 9.00, 9.00
1687, 24.12.2018 3:43:03,10, 19.8,48, 3.4,99, 1002.7, 955.9, 0.0, 0.0, E, 3.3, 3.4, 0.60, 2.10, 4.80, 9.00, 9.00
1688, 24.12.2018 3:53:03,10, 19.8,48, 3.4,99, 1002.6, 955.8, 0.0, 0.0, E, 3.3, 3.4, 0.60, 2.10, 4.80, 9.00, 9.00
1689, 24.12.2018 4:03:03,10, 19.8,48, 3.4,99, 1002.1, 955.3, 0.7, 1.7, E, 3.3, 3.4, 0.00, 2.10, 4.80, 9.00, 9.00
1690, 24.12.2018 4:13:03,10, 19.8,48, 3.3,99, 1002.0, 955.2, 0.3, 1.7, E, 3.2, 3.3, 0.30, 2.40, 5.10, 9.30, 9.30
1691, 24.12.2018 4:23:03,10, 19.8,48, 3.2,99, 1002.2, 955.4, 0.3, 1.0, E, 3.1, 3.2, 0.30, 2.40, 5.10, 9.30, 9.30
1692, 24.12.2018 4:33:03,10, 19.8,47, 3.2,99, 1001.7, 954.9, 0.7, 1.4, E, 3.1, 3.2, 0.60, 2.70, 5.40, 9.60, 9.60
1693, 24.12.2018 4:43:03,10, 19.8,47, 3.2,99, 1001.3, 954.5, 0.7, 1.4, E, 3.1, 3.2, 0.60, 2.70, 5.40, 9.60, 9.60
1694, 24.12.2018 4:53:03,10, 19.7,47, 3.1,99, 1000.8, 954.0, 0.0, 1.0, E, 3.0, 3.1, 0.60, 2.70, 5.40, 9.60, 9.60
1695, 24.12.2018 5:03:03,10, 19.7,47, 3.1,99, 1002.2, 955.4, 0.0, 0.0, E, 3.0, 3.1, 0.00, 2.70, 5.40, 9.60, 9.60
1696, 24.12.2018 5:13:03,10, 19.7,47, 3.1,99, 1002.2, 955.4, 0.0, 0.0, E, 3.0, 3.1, 0.30, 3.00, 5.70, 9.90, 9.90
1697, 24.12.2018 5:23:03,10, 19.7,47, 3.1,99, 1001.2, 954.4, 0.0, 0.0, S, 3.0, 3.1, 0.30, 3.00, 5.70, 9.90, 9.90
1698, 24.12.2018 5:33:03,10, 19.7,47, 3.0,99, 1001.4, 954.6, 0.0, 0.0, E, 2.9, 3.0, 0.30, 3.00, 5.70, 9.90, 9.90
1699, 24.12.2018 5:43:03,10, 19.7,47, 3.0,99, 1001.5, 954.7, 0.0, 0.7, E, 2.9, 3.0, 0.30, 3.00, 5.70, 9.90, 9.90
1700, 24.12.2018 5:53:03,10, 19.8,47, 2.9,99, 1001.4, 954.6, 0.0, 1.0, E, 2.8, 2.9, 0.30, 3.00, 5.70, 9.90, 9.90
1701, 24.12.2018 6:03:03,10, 19.8,47, 2.8,99, 1001.7, 954.9, 0.0, 0.0, E, 2.7, 2.8, 0.00, 3.00, 5.70, 9.90, 9.90
1702, 24.12.2018 6:13:03,10, 19.8,47, 2.7,99, 1001.5, 954.7, 0.0, 0.0, E, 2.6, 2.7, 0.00, 3.00, 5.70, 9.90, 9.90
1703, 24.12.2018 6:23:03,10, 19.9,46, 2.7,99, 1001.9, 955.1, 0.0, 0.0, E, 2.6, 2.7, 0.00, 3.00, 5.70, 9.90, 9.90
1704, 24.12.2018 6:33:03,10, 20.0,46, 2.6,99, 1002.0, 955.2, 0.0, 0.0, E, 2.5, 2.6, 0.00, 3.00, 5.70, 9.90, 9.90
1705, 24.12.2018 6:43:03,10, 20.0,46, 2.5,99, 1002.1, 955.3, 0.0, 0.0, E, 2.4, 2.5, 0.00, 3.00, 5.70, 9.90, 9.90
1706, 24.12.2018 6:53:03,10, 20.1,46, 2.5,99, 1002.2, 955.4, 0.0, 0.0, E, 2.4, 2.5, 0.30, 3.30, 6.00, 10.20, 10.20
1707, 24.12.2018 7:03:03,10, 20.1,46, 2.5,99, 1002.1, 955.3, 0.0, 0.0, NE, 2.4, 2.5, 0.00, 3.30, 6.00, 10.20, 10.20
1708, 24.12.2018 7:13:03,10, 20.1,46, 2.5,99, 1002.3, 955.5, 0.0, 0.0, W, 2.4, 2.5, 0.00, 3.30, 6.00, 10.20, 10.20
1709, 24.12.2018 7:23:03,10, 20.1,46, 2.6,99, 1002.8, 956.0, 0.0, 0.7, W, 2.5, 2.6, 0.00, 3.30, 6.00, 10.20, 10.20
1710, 24.12.2018 7:33:03,10, 20.1,46, 2.5,99, 1003.1, 956.3, 0.7, 2.4, NW, 2.4, 2.5, 0.00, 3.30, 6.00, 10.20, 10.20
1711, 24.12.2018 7:43:03,10, 20.1,46, 2.5,99, 1003.2, 956.4, 1.0, 1.7, NW, 2.4, 2.5, 0.00, 3.30, 6.00, 10.20, 10.20
1712, 24.12.2018 7:53:03,10, 20.1,46, 2.6,99, 1003.7, 956.9, 2.4, 3.4, NW, 2.5, -0.0, 0.00, 3.30, 6.00, 10.20, 10.20
1713, 24.12.2018 8:03:03,10, 20.1,46, 2.6,99, 1004.1, 957.3, 3.1, 5.1, NW, 2.5, -1.8, 0.00, 3.30, 6.00, 10.20, 10.20
1714, 24.12.2018 8:13:03,10, 20.1,46, 2.6,99, 1004.4, 957.6, 2.0, 3.4, NW, 2.5, 1.1, 0.30, 3.60, 6.30, 10.50, 10.50
1715, 24.12.2018 8:23:03,10, 20.1,46, 2.6,99, 1004.6, 957.8, 0.0, 0.0, NW, 2.5, 2.6, 0.30, 3.60, 6.30, 10.50, 10.50
1716, 24.12.2018 8:33:03,10, 20.1,46, 2.6,99, 1004.7, 957.9, 0.0, 0.0, NW, 2.5, 2.6, 0.30, 3.60, 6.30, 10.50, 10.50
1717, 24.12.2018 8:43:03,10, 20.0,46, 2.5,99, 1005.0, 958.2, 0.0, 0.0, NW, 2.4, 2.5, 0.30, 3.60, 6.30, 10.50, 10.50
1718, 24.12.2018 8:53:03,10, 20.0,46, 2.5,99, 1005.4, 958.6, 0.0, 0.0, NW, 2.4, 2.5, 0.30, 3.60, 6.30, 10.50, 10.50
1719, 24.12.2018 9:03:03,10, 20.0,46, 2.5,99, 1005.7, 958.9, 0.0, 0.0, NW, 2.4, 2.5, 0.30, 3.90, 6.60, 10.80, 10.80
1720, 24.12.2018 9:13:03,10, 20.0,46, 2.5,99, 1006.1, 959.3, 0.0, 1.0, NW, 2.4, 2.5, 0.30, 3.90, 6.60, 10.80, 10.80
1721, 24.12.2018 9:23:03,10, 20.0,46, 2.6,99, 1006.4, 959.6, 0.0, 0.7, SW, 2.5, 2.6, 0.30, 3.90, 6.60, 10.80, 10.80
1722, 24.12.2018 9:33:03,10, 20.0,46, 2.6,99, 1006.8, 960.0, 0.3, 2.0, NW, 2.5, 2.6, 0.30, 3.90, 6.60, 10.80, 10.80
1723, 24.12.2018 9:43:03,10, 20.0,47, 2.7,99, 1007.1, 960.3, 1.4, 2.7, NW, 2.6, 2.7, 0.60, 4.20, 6.90, 11.10, 11.10
1724, 24.12.2018 9:53:03,10, 20.0,46, 2.8,99, 1007.4, 960.6, 0.7, 1.4, NW, 2.7, 2.8, 0.60, 4.20, 6.90, 11.10, 11.10
1725, 24.12.2018 10:03:03,10, 20.0,47, 2.8,99, 1007.8, 961.0, 0.0, 1.0, NW, 2.7, 2.8, 0.30, 4.50, 7.20, 11.40, 11.40
1726, 24.12.2018 10:13:03,10, 20.0,47, 2.9,99, 1008.1, 961.3, 1.7, 2.7, NW, 2.8, 2.9, 0.30, 4.50, 7.20, 11.40, 11.40
1727, 24.12.2018 10:23:03,10, 20.0,47, 2.9,99, 1008.7, 961.9, 2.7, 5.1, NE, 2.8, -0.5, 0.30, 4.50, 7.20, 11.40, 11.40
1728, 24.12.2018 10:33:03,10, 19.8,47, 2.8,99, 1009.1, 962.3, 2.0, 3.4, NW, 2.7, 1.3, 0.60, 4.80, 7.50, 11.70, 11.70
1729, 24.12.2018 10:43:03,10, 19.8,47, 2.6,98, 1009.5, 962.7, 0.7, 3.4, N, 2.3, 2.6, 0.60, 4.80, 7.50, 11.70, 11.70
1730, 24.12.2018 10:53:03,10, 19.8,48, 2.6,95, 1009.7, 962.9, 3.7, 5.8, W, 1.9, -3.0, 0.60, 4.80, 7.50, 11.70, 11.70
1731, 24.12.2018 11:03:03,10, 19.8,48, 2.2,94, 1009.9, 963.1, 3.1, 5.4, N, 1.3, -2.2, 0.00, 4.80, 7.50, 11.70, 11.70
1732, 24.12.2018 11:13:03,10, 19.8,49, 1.8,93, 1010.2, 963.4, 2.0, 3.1, N, 0.8, 0.3, 0.00, 4.80, 7.50, 11.70, 11.70
1733, 24.12.2018 11:23:03,10, 19.8,49, 1.6,92, 1010.5, 963.7, 4.1, 5.4, NE, 0.4, -4.9, 0.00, 4.80, 7.50, 11.70, 11.70
1734, 24.12.2018 11:33:03,10, 19.8,49, 1.4,92, 1010.7, 963.9, 2.0, 5.1, W, 0.2, -0.1, 0.00, 4.80, 7.50, 11.70, 11.70
1735, 24.12.2018 11:43:03,10, 19.8,50, 1.3,92, 1010.9, 964.1, 1.4, 2.7, NE, 0.1, 1.3, 0.00, 4.80, 7.50, 11.70, 11.70
1736, 24.12.2018 11:53:03,10, 19.8,51, 1.2,91, 1011.0, 964.2, 2.4, 4.4, NW, -0.1, -1.6, 0.00, 4.80, 7.50, 11.70, 11.70
1737, 24.12.2018 12:03:03,10, 19.8,51, 1.1,91, 1011.2, 964.4, 2.0, 3.7, W, -0.2, -0.5, 0.00, 4.80, 7.50, 11.70, 11.70
1738, 24.12.2018 12:13:03,10, 19.8,51, 1.0,86, 1011.3, 964.5, 5.8, 9.9, NW, -1.1, -8.3, 0.00, 4.80, 7.50, 11.70, 11.70
1739, 24.12.2018 12:23:03,10, 19.8,52, 0.9,85, 1011.5, 964.7, 2.7, 4.8, NE, -1.3, -2.7, 0.00, 4.80, 7.50, 11.70, 11.70
1740, 24.12.2018 12:33:03,10, 19.8,52, 0.8,84, 1011.8, 965.0, 5.4, 12.6, NE, -1.6, -8.0, 0.00, 4.80, 7.50, 11.70, 11.70
1741, 24.12.2018 12:43:03,10, 19.8,52, 0.6,84, 1012.1, 965.3, 4.4, 6.5, NE, -1.8, -6.7, 0.00, 4.80, 7.50, 11.70, 11.70
1742, 24.12.2018 12:53:03,10, 19.8,53, 0.4,85, 1012.2, 965.4, 1.7, 5.1, NE, -1.8, 0.4, 0.00, 4.80, 7.50, 11.70, 11.70
1743, 24.12.2018 13:03:03,10, 19.8,53, 0.4,84, 1012.4, 965.6, 3.4, 6.5, NE, -2.0, -5.0, 0.00, 4.80, 7.50, 11.70, 11.70
1744, 24.12.2018 13:13:03,10, 19.8,54, 0.3,82, 1012.8, 966.0, 2.7, 5.1, NE, -2.4, -3.4, 0.00, 4.80, 7.50, 11.70, 11.70
1745, 24.12.2018 13:23:03,10, 19.8,54, 0.3,83, 1012.7, 965.9, 3.4, 5.8, NE, -2.2, -5.1, 0.00, 4.80, 7.50, 11.70, 11.70
1746, 24.12.2018 13:33:03,10, 19.8,54, 0.3,83, 1012.9, 966.1, 1.7, 5.1, NE, -2.2, 0.3, 0.00, 4.80, 7.50, 11.70, 11.70
1747, 24.12.2018 13:43:03,10, 19.8,55, 0.3,83, 1013.1, 966.3, 1.7, 3.4, NE, -2.2, 0.3, 0.00, 4.80, 7.50, 11.70, 11.70
1748, 24.12.2018 13:53:03,10, 19.8,54, 0.3,83, 1012.9, 966.1, 2.4, 5.1, NE, -2.2, -2.5, 0.00, 4.80, 7.50, 11.70, 11.70
1749, 24.12.2018 14:03:03,10, 19.9,54, 0.3,83, 1013.3, 966.5, 0.0, 0.0, NE, -2.2, 0.3, 0.00, 4.80, 7.50, 11.70, 11.70
1750, 24.12.2018 14:13:03,10, 19.9,54, 0.3,83, 1013.5, 966.7, 1.0, 2.7, NE, -2.2, 0.3, 0.00, 4.80, 7.50, 11.70, 11.70
1751, 24.12.2018 14:23:03,10, 19.9,54, 0.2,84, 1013.7, 966.9, 2.4, 4.1, NE, -2.2, -2.7, 0.00, 4.80, 7.50, 11.70, 11.70
1752, 24.12.2018 14:33:03,10, 19.9,55, 0.2,84, 1013.8, 967.0, 1.0, 2.4, NE, -2.2, 0.2, 0.00, 4.80, 7.50, 11.70, 11.70
1753, 24.12.2018 14:43:03,10, 19.9,55, 0.2,85, 1014.1, 967.3, 1.7, 3.7, NE, -2.0, 0.2, 0.00, 4.80, 7.50, 11.70, 11.70
1754, 24.12.2018 14:53:03,10, 19.9,55, 0.2,85, 1014.5, 967.7, 1.0, 3.1, NW, -2.0, 0.2, 0.00, 4.80, 7.50, 11.70, 11.70
1755, 24.12.2018 15:03:03,10, 19.9,55, 0.2,85, 1014.8, 968.0, 2.0, 6.5, W, -2.0, -1.4, 0.00, 4.80, 7.50, 11.70, 11.70
1756, 24.12.2018 15:13:03,10, 19.9,55, 0.1,85, 1015.2, 968.4, 1.4, 2.0, NW, -2.1, 0.1, 0.00, 4.80, 7.50, 11.70, 11.70
1757, 24.12.2018 15:23:03,10, 19.9,55, 0.1,84, 1015.5, 968.7, 3.1, 5.4, N, -2.3, -4.6, 0.00, 4.80, 7.50, 11.70, 11.70
1758, 24.12.2018 15:33:03,10, 19.9,56, 0.1,82, 1015.7, 968.9, 2.4, 4.8, W, -2.6, -2.8, 0.00, 4.80, 7.50, 11.70, 11.70
1759, 24.12.2018 15:43:03,10, 19.9,55, 0.0,79, 1016.0, 969.2, 2.7, 4.4, N, -3.2, -3.7, 0.00, 4.80, 7.50, 11.70, 11.70
1760, 24.12.2018 15:53:03,10, 19.9,55, 0.0,79, 1016.2, 969.4, 1.4, 2.7, N, -3.2, 0.0, 0.00, 4.80, 7.50, 11.70, 11.70
1761, 24.12.2018 16:03:03,10, 19.9,55, -0.1,79, 1016.4, 969.6, 0.0, 0.7, SW, -3.3, -0.1, 0.00, 4.80, 7.50, 11.70, 11.70
1762, 24.12.2018 16:13:03,10, 20.0,56, -0.2,79, 1016.5, 969.7, 1.0, 3.4, NW, -3.4, -0.2, 0.00, 4.80, 7.50, 11.70, 11.70
1763, 24.12.2018 16:23:03,10, 20.0,55, -0.2,79, 1016.9, 970.1, 3.1, 6.8, N, -3.4, -5.0, 0.00, 4.80, 7.50, 11.70, 11.70
1764, 24.12.2018 16:33:03,10, 20.0,55, -0.3,78, 1017.2, 970.4, 2.4, 4.4, NE, -3.7, -3.2, 0.00, 4.80, 7.50, 11.70, 11.70
1765, 24.12.2018 16:43:03,10, 20.0,55, -0.4,79, 1017.3, 970.5, 3.1, 5.8, W, -3.6, -5.2, 0.00, 4.80, 7.50, 11.70, 11.70
1766, 24.12.2018 16:53:03,10, 20.0,55, -0.4,78, 1017.6, 970.8, 0.3, 1.7, NE, -3.8, -0.4, 0.00, 4.80, 7.50, 11.70, 11.70
1767, 24.12.2018 17:03:03,10, 20.0,55, -0.5,78, 1017.7, 970.9, 0.3, 2.0, SE, -3.9, -0.5, 0.00, 4.80, 7.50, 11.70, 11.70
1768, 24.12.2018 17:13:03,10, 20.0,55, -0.5,78, 1017.8, 971.0, 1.0, 2.4, WNW, -3.9, -0.5, 0.00, 4.80, 7.50, 11.70, 11.70
1769, 24.12.2018 17:23:03,10, 20.0,55, -0.5,79, 1017.8, 971.0, 0.7, 1.4, SE, -3.7, -0.5, 0.00, 4.80, 7.50, 11.70, 11.70
1770, 24.12.2018 17:33:03,10, 20.0,54, -0.6,78, 1018.1, 971.3, 3.7, 5.8, W, -4.0, -6.8, 0.00, 4.80, 7.50, 11.70, 11.70
1771, 24.12.2018 17:43:03,10, 19.9,54, -0.5,78, 1018.3, 971.5, 1.7, 3.7, S, -3.9, -0.5, 0.00, 4.80, 7.50, 11.70, 11.70
1772, 24.12.2018 17:53:03,10, 19.9,55, -0.6,77, 1018.6, 971.8, 1.7, 5.1, NW, -4.1, -0.6, 0.00, 4.80, 7.50, 11.70, 11.70
1773, 24.12.2018 18:03:03,10, 19.9,55, -0.7,77, 1018.7, 971.9, 0.3, 1.7, NW, -4.2, -0.7, 0.00, 4.80, 7.50, 11.70, 11.70
1774, 24.12.2018 18:13:03,10, 19.9,55, -0.7,76, 1018.7, 971.9, 1.0, 1.7, NW, -4.4, -0.7, 0.00, 4.80, 7.50, 11.70, 11.70
1775, 24.12.2018 18:23:03,10, 19.9,55, -0.7,77, 1018.7, 971.9, 0.0, 0.7, SW, -4.2, -0.7, 0.00, 4.80, 7.50, 11.70, 11.70
1776, 24.12.2018 18:33:03,10, 19.9,55, -0.7,77, 1018.8, 972.0, 1.4, 3.1, NW, -4.2, -0.7, 0.00, 4.80, 7.50, 11.70, 11.70
1777, 24.12.2018 18:43:03,10, 20.0,55, -0.8,77, 1018.8, 972.0, 3.1, 4.8, NE, -4.3, -5.6, 0.00, 4.80, 7.50, 11.70, 11.70
1778, 24.12.2018 18:53:03,10, 20.0,55, -0.9,77, 1018.8, 972.0, 2.0, 3.7, NW, -4.4, -2.6, 0.00, 4.80, 7.50, 11.70, 11.70
1779, 24.12.2018 19:03:03,10, 20.0,56, -0.9,77, 1018.8, 972.0, 1.0, 2.4, NW, -4.4, -0.9, 0.00, 4.80, 7.50, 11.70, 11.70
1780, 24.12.2018 19:13:03,10, 20.0,56, -1.0,78, 1018.9, 972.1, 1.7, 3.1, SW, -4.4, -1.0, 0.00, 4.80, 7.50, 11.70, 11.70
1781, 24.12.2018 19:23:03,10, 20.1,56, -1.0,78, 1018.9, 972.1, 1.0, 2.4, S, -4.4, -1.0, 0.00, 4.80, 7.50, 11.70, 11.70
1782, 24.12.2018 19:33:03,10, 20.1,56, -1.0,79, 1019.2, 972.4, 3.1, 6.8, NW, -4.2, -5.9, 0.00, 4.80, 7.50, 11.70, 11.70
1783, 24.12.2018 19:43:03,10, 20.1,56, -1.0,80, 1019.2, 972.4, 1.0, 2.7, W, -4.0, -1.0, 0.00, 4.80, 7.50, 11.70, 11.70
1784, 24.12.2018 19:53:03,10, 20.1,57, -1.0,80, 1019.3, 972.5, 0.3, 1.0, W, -4.0, -1.0, 0.00, 4.80, 7.50, 11.70, 11.70
1785, 24.12.2018 20:03:03,10, 20.1,56, -1.0,80, 1019.3, 972.5, 2.0, 4.1, NW, -4.0, -2.7, 0.00, 4.80, 7.50, 11.70, 11.70
1786, 24.12.2018 20:13:03,10, 20.1,56, -0.9,81, 1019.3, 972.5, 0.7, 2.4, NW, -3.8, -0.9, 0.00, 4.80, 7.50, 11.70, 11.70
1787, 24.12.2018 20:23:03,10, 20.1,57, -0.9,81, 1019.3, 972.5, 0.7, 2.4, WNW, -3.8, -0.9, 0.00, 4.80, 7.50, 11.70, 11.70
1788, 24.12.2018 20:33:03,10, 20.1,56, -0.9,80, 1019.5, 972.7, 2.4, 5.4, SW, -3.9, -3.9, 0.00, 4.80, 7.50, 11.70, 11.70
1789, 24.12.2018 20:43:03,10, 20.2,56, -0.8,78, 1019.7, 972.9, 0.7, 1.4, NW, -4.2, -0.8, 0.00, 4.80, 7.50, 11.70, 11.70
1790, 24.12.2018 20:53:03,10, 20.2,56, -0.8,78, 1019.8, 973.0, 0.0, 0.7, WSW, -4.2, -0.8, 0.00, 4.80, 7.50, 11.70, 11.70
1791, 24.12.2018 21:03:03,10, 20.2,56, -0.8,77, 1020.0, 973.2, 0.7, 1.4, W, -4.3, -0.8, 0.00, 4.80, 7.50, 11.70, 11.70
1792, 24.12.2018 21:13:03,10, 20.3,57, -0.8,76, 1020.3, 973.5, 2.0, 3.7, NW, -4.5, -2.5, 0.00, 4.80, 7.50, 11.70, 11.70
1793, 24.12.2018 21:23:03,10, 20.3,57, -0.9,76, 1020.4, 973.6, 1.7, 3.1, W, -4.6, -0.9, 0.00, 4.80, 7.50, 11.70, 11.70
1794, 24.12.2018 21:33:03,10, 20.3,57, -0.9,76, 1020.5, 973.7, 3.1, 5.8, NW, -4.6, -5.8, 0.00, 4.80, 7.50, 11.70, 11.70
1795, 24.12.2018 21:43:03,10, 20.4,56, -1.0,75, 1020.6, 973.8, 2.0, 3.4, N, -4.9, -2.7, 0.00, 4.80, 7.50, 11.70, 11.70
1796, 24.12.2018 21:53:03,10, 20.4,57, -1.0,73, 1020.8, 974.0, 3.7, 5.8, N, -5.2, -7.3, 0.00, 4.80, 7.50, 11.70, 11.70
1797, 24.12.2018 22:03:03,10, 20.4,56, -1.1,72, 1020.8, 974.0, 1.7, 3.4, W, -5.5, -1.1, 0.00, 4.80, 7.50, 11.70, 11.70
1798, 24.12.2018 22:13:03,10, 20.5,57, -1.2,71, 1020.8, 974.0, 3.4, 6.5, NNW, -5.8, -6.8, 0.00, 4.80, 7.50, 11.70, 11.70
1799, 24.12.2018 22:23:03,10, 20.5,56, -1.3,72, 1021.0, 974.2, 1.4, 2.0, NW, -5.7, -1.3, 0.00, 4.80, 7.50, 11.70, 11.70
1800, 24.12.2018 22:33:03,10, 20.5,56, -1.4,73, 1020.9, 974.1, 3.1, 4.8, NE, -5.6, -6.3, 0.00, 4.80, 7.50, 11.70, 11.70
1801, 24.12.2018 22:43:03,10, 20.5,57, -1.4,73, 1021.0, 974.2, 0.0, 0.7, NW, -5.6, -1.4, 0.00, 4.80, 7.50, 11.70, 11.70
1802, 24.12.2018 22:53:03,10, 20.6,57, -1.5,74, 1021.1, 974.3, 0.3, 1.4, N, -5.5, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1803, 24.12.2018 23:03:03,10, 20.6,57, -1.5,74, 1021.0, 974.2, 1.4, 2.0, S, -5.5, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1804, 24.12.2018 23:13:03,10, 20.6,57, -1.5,74, 1021.0, 974.2, 1.0, 2.4, W, -5.5, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1805, 24.12.2018 23:23:03,10, 20.6,57, -1.5,74, 1021.0, 974.2, 1.0, 2.7, W, -5.5, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1806, 24.12.2018 23:33:03,10, 20.6,57, -1.5,74, 1021.1, 974.3, 1.7, 3.7, NW, -5.5, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1807, 24.12.2018 23:43:03,10, 20.6,57, -1.5,74, 1021.3, 974.5, 2.0, 3.1, NW, -5.5, -3.2, 0.00, 4.80, 7.50, 11.70, 11.70
1808, 24.12.2018 23:53:03,10, 20.5,56, -1.5,75, 1021.3, 974.5, 1.0, 2.7, NW, -5.4, -1.5, 0.00, 4.80, 7.50, 11.70, 11.70
1809, 25.12.2018 0:03:03,10, 20.5,56, -1.5,75, 1021.4, 974.6, 4.4, 9.2, NW, -5.4, -9.3, 0.00, 0.00, 7.50, 11.70, 11.70
1810, 25.12.2018 0:13:03,10, 20.5,57, -1.5,75, 1021.3, 974.5, 0.7, 2.0, NW, -5.4, -1.5, 0.00, 0.00, 7.50, 11.70, 11.70
1811, 25.12.2018 0:23:03,10, 20.5,57, -1.5,75, 1021.4, 974.6, 1.0, 2.4, SE, -5.4, -1.5, 0.00, 0.00, 7.50, 11.70, 11.70
1812, 25.12.2018 0:33:03,10, 20.4,57, -1.4,75, 1021.3, 974.5, 0.3, 1.0, N, -5.3, -1.4, 0.00, 0.00, 7.50, 11.70, 11.70
1813, 25.12.2018 0:43:03,10, 20.4,56, -1.4,75, 1021.2, 974.4, 3.1, 4.4, NW, -5.3, -6.3, 0.00, 0.00, 7.50, 11.70, 11.70
